Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T015_001,SE_T015_002,SE_T015_003,SE_T015_004,SE_T015_005,SE_T015_006,SE_T015_007,SE_T015_008,SE_T015_009,SE_T015_010,SE_T015_011,SE_T015_012,SE_T015_013,SE_T015_014,SE_T015_015,SE_T015_016,SE_T015_017,SE_T015_018,SE_T015_019,SE_T015_020,SE_T015_021,SE_T015_022,SE_T015_023,SE_T015_024,SE_T015_025,SE_T015_026,SE_T015_027,SE_T015_028,SE_T015_029,SE_T015_030,SE_T015_031,SE_T016_001,SE_T016_002,SE_T016_003,SE_T016_004,SE_T016_005,SE_T016_006,SE_T016_007,SE_T016_008,SE_T016_009,SE_T016_010,SE_T016_011,SE_T016_012,SE_T016_013,SE_T016_014,SE_T016_015,SE_T016_016,SE_T016_017,SE_T016_018,SE_T016_019
"50021963700","14000US50021963700","Census Tract 9637, Rutland County, Vermont","Census Tract 9637, Rutland County, Vermont","vt","140","00","ACSSF","0000773",,,,,"50","021",,,,"963700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694,2694,154.4383,17.4438615159607,2694,2602,0,3,42,0,33,14,2694,2638,2593,0,3,42,0,0,0,56,9,0,0,0,0,33,14,2694,2638,56,14,4,0,0,0,0,0,0,0,0,0,0,38,0,5,0,28,5,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021963800","14000US50021963800","Census Tract 9638, Rutland County, Vermont","Census Tract 9638, Rutland County, Vermont","vt","140","00","ACSSF","0000774",,,,,"50","021",,,,"963800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498,4498,69.18351,65.0154919636693,4498,4337,34,0,7,0,26,94,4498,4429,4310,31,0,7,0,2,79,69,27,3,0,0,0,24,15,4498,4429,69,8,24,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,3,0,4,0,0,0,27,0,13,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
"50021964000","14000US50021964000","Census Tract 9640, Rutland County, Vermont","Census Tract 9640, Rutland County, Vermont","vt","140","00","ACSSF","0000775",,,,,"50","021",,,,"964000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3356,3356,36.44164,92.092442127145,3356,3242,0,5,24,0,17,68,3356,3318,3221,0,5,24,0,0,68,38,21,0,0,0,0,17,0,3356,3318,38,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,24,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,16,0,0
"50021964200","14000US50021964200","Census Tract 9642, Rutland County, Vermont","Census Tract 9642, Rutland County, Vermont","vt","140","00","ACSSF","0000776",,,,,"50","021",,,,"964200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,1637,19.23871,85.0888575545524,1637,1609,0,1,4,0,1,22,1637,1597,1571,0,1,4,0,1,20,40,38,0,0,0,0,0,2,1637,1597,40,2,5,3,0,19,0,19,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50021964300","14000US50021964300","Census Tract 9643, Rutland County, Vermont","Census Tract 9643, Rutland County, Vermont","vt","140","00","ACSSF","0000777",,,,,"50","021",,,,"964300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,1440,33.73271,42.6885344642523,1440,1387,2,12,0,0,0,39,1440,1425,1387,2,12,0,0,0,24,15,0,0,0,0,0,0,15,1440,1425,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50023954000","14000US50023954000","Census Tract 9540, Washington County, Vermont","Census Tract 9540, Washington County, Vermont","vt","140","00","ACSSF","0000778",,,,,"50","023",,,,"954000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4421,4421,43.67387,101.227576343983,4421,4203,42,6,20,0,17,133,4421,4356,4158,42,6,20,0,12,118,65,45,0,0,0,0,5,15,4421,4356,65,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,15,20,2,0,0,3,5,0,0,7,0,0,0,0,0,0,0,3,0,0
"50023954100","14000US50023954100","Census Tract 9541, Washington County, Vermont","Census Tract 9541, Washington County, Vermont","vt","140","00","ACSSF","0000779",,,,,"50","023",,,,"954100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453,2453,32.50959,75.4546507551386,2453,2318,0,0,18,0,0,117,2453,2385,2250,0,0,18,0,0,117,68,68,0,0,0,0,0,0,2453,2385,68,0,27,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,35,0,0,0,35,18,5,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0
"50023954200","14000US50023954200","Census Tract 9542, Washington County, Vermont","Census Tract 9542, Washington County, Vermont","vt","140","00","ACSSF","0000780",,,,,"50","023",,,,"954200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790,2790,35.66225,78.2339933621314,2790,2681,11,10,13,0,0,75,2790,2777,2668,11,10,13,0,0,75,13,13,0,0,0,0,0,0,2790,2777,13,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,13,2,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0
"50023954300","14000US50023954300","Census Tract 9543, Washington County, Vermont","Census Tract 9543, Washington County, Vermont","vt","140","00","ACSSF","0000781",,,,,"50","023",,,,"954300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,5083,105.379,48.2354234845876,5083,4930,0,0,54,0,5,94,5083,5037,4889,0,0,54,0,0,94,46,41,0,0,0,0,5,0,5083,5037,46,21,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
"50023954400","14000US50023954400","Census Tract 9544, Washington County, Vermont","Census Tract 9544, Washington County, Vermont","vt","140","00","ACSSF","0000782",,,,,"50","023",,,,"954400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062,3062,36.97248,82.8183605483886,3062,2949,0,75,18,0,0,20,3062,2932,2819,0,75,18,0,0,20,130,130,0,0,0,0,0,0,3062,2932,130,10,100,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,18,0,0,6,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"50023954500","14000US50023954500","Census Tract 9545, Washington County, Vermont","Census Tract 9545, Washington County, Vermont","vt","140","00","ACSSF","0000783",,,,,"50","023",,,,"954500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869,2869,79.09246,36.2739997250953,2869,2703,58,0,53,0,0,55,2869,2852,2686,58,0,53,0,0,55,17,17,0,0,0,0,0,0,2869,2852,17,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
"50023954600","14000US50023954600","Census Tract 9546, Washington County, Vermont","Census Tract 9546, Washington County, Vermont","vt","140","00","ACSSF","0000784",,,,,"50","023",,,,"954600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214,2214,632.7579,3.49896833498842,2214,2104,25,0,47,0,0,38,2214,2174,2064,25,0,47,0,0,38,40,40,0,0,0,0,0,0,2214,2174,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,47,28,0,0,5,0,0,0,0,6,0,0,0,0,0,0,8,0,0
"50023954700","14000US50023954700","Census Tract 9547, Washington County, Vermont","Census Tract 9547, Washington County, Vermont","vt","140","00","ACSSF","0000785",,,,,"50","023",,,,"954700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379,1379,353.3347,3.90281460763525,1379,1340,0,0,16,0,0,23,1379,1370,1340,0,0,16,0,0,14,9,0,0,0,0,0,0,9,1379,1370,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"50023954800","14000US50023954800","Census Tract 9548, Washington County, Vermont","Census Tract 9548, Washington County, Vermont","vt","140","00","ACSSF","0000786",,,,,"50","023",,,,"954800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445,2445,6634.323,0.368538000948267,2445,2304,39,15,3,0,0,84,2445,2445,2304,39,15,3,0,0,84,0,0,0,0,0,0,0,0,2445,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"50023954900","14000US50023954900","Census Tract 9549, Washington County, Vermont","Census Tract 9549, Washington County, Vermont","vt","140","00","ACSSF","0000787",,,,,"50","023",,,,"954900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722,1722,753.5931,2.28505267205871,1722,1645,0,0,58,0,0,19,1722,1683,1606,0,0,58,0,0,19,39,39,0,0,0,0,0,0,1722,1683,39,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,58,47,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"50023955000","14000US50023955000","Census Tract 9550, Washington County, Vermont","Census Tract 9550, Washington County, Vermont","vt","140","00","ACSSF","0000788",,,,,"50","023",,,,"955000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601,2601,81.62353,31.865812505695,2601,2513,22,9,4,0,0,53,2601,2472,2428,22,0,4,0,0,18,129,85,0,9,0,0,0,35,2601,2472,129,101,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"50023955100","14000US50023955100","Census Tract 9551, Washington County, Vermont","Census Tract 9551, Washington County, Vermont","vt","140","00","ACSSF","0000789",,,,,"50","023",,,,"955100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153,4153,2968.083,1.39921961028391,4153,4068,0,0,0,0,0,85,4153,4153,4068,0,0,0,0,0,85,0,0,0,0,0,0,0,0,4153,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50023955200","14000US50023955200","Census Tract 9552, Washington County, Vermont","Census Tract 9552, Washington County, Vermont","vt","140","00","ACSSF","0000790",,,,,"50","023",,,,"955200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802,4802,1886.01,2.54611642988307,4802,4414,259,64,33,0,3,29,4802,4689,4304,259,64,33,0,0,29,113,110,0,0,0,0,3,0,4802,4689,113,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
"50023955300","14000US50023955300","Census Tract 9553, Washington County, Vermont","Census Tract 9553, Washington County, Vermont","vt","140","00","ACSSF","0000791",,,,,"50","023",,,,"955300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943,3943,244.1907,16.1472192149153,3943,3847,9,0,0,0,0,87,3943,3889,3793,9,0,0,0,0,87,54,54,0,0,0,0,0,0,3943,3889,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50023955400","14000US50023955400","Census Tract 9554, Washington County, Vermont","Census Tract 9554, Washington County, Vermont","vt","140","00","ACSSF","0000792",,,,,"50","023",,,,"955400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965,3965,275.1937,14.4080343229389,3965,3924,0,0,19,0,0,22,3965,3842,3801,0,0,19,0,0,22,123,123,0,0,0,0,0,0,3965,3842,123,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,53,0,0,15,19,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"50023955500","14000US50023955500","Census Tract 9555, Washington County, Vermont","Census Tract 9555, Washington County, Vermont","vt","140","00","ACSSF","0000793",,,,,"50","023",,,,"955500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6859,6859,80.2391,85.4820207661194,6859,6646,46,2,88,0,13,64,6859,6663,6474,38,2,88,0,0,61,196,172,8,0,0,0,13,3,6859,6663,196,63,83,3,7,7,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,3,30,11,10,0,9,88,3,0,0,11,0,0,0,0,74,0,0,0,0,0,0,0,0,0
"50023955600","14000US50023955600","Census Tract 9556, Washington County, Vermont","Census Tract 9556, Washington County, Vermont","vt","140","00","ACSSF","0000794",,,,,"50","023",,,,"955600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,1651,41.35096,39.926526300508,1651,1626,0,0,9,0,0,16,1651,1642,1617,0,0,9,0,0,16,9,9,0,0,0,0,0,0,1651,1642,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"50023955700","14000US50023955700","Census Tract 9557, Washington County, Vermont","Census Tract 9557, Washington County, Vermont","vt","140","00","ACSSF","0000795",,,,,"50","023",,,,"955700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607,1607,60.14822,26.7173315088719,1607,1554,4,10,4,0,17,18,1607,1594,1554,4,10,4,0,17,5,13,0,0,0,0,0,0,13,1607,1594,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50023955800","14000US50023955800","Census Tract 9558, Washington County, Vermont","Census Tract 9558, Washington County, Vermont","vt","140","00","ACSSF","0000796",,,,,"50","023",,,,"955800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,1314,36.0576,36.4416916217372,1314,1288,0,0,14,0,0,12,1314,1314,1288,0,0,14,0,0,12,0,0,0,0,0,0,0,0,1314,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025967000","14000US50025967000","Census Tract 9670, Windham County, Vermont","Census Tract 9670, Windham County, Vermont","vt","140","00","ACSSF","0000797",,,,,"50","025",,,,"967000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872,2872,842.876,3.40738142416104,2872,2682,59,7,18,0,0,106,2872,2801,2646,59,7,1,0,0,88,71,36,0,0,17,0,0,18,2872,2801,71,4,0,50,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,8,0,0,0,8,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025967100","14000US50025967100","Census Tract 9671, Windham County, Vermont","Census Tract 9671, Windham County, Vermont","vt","140","00","ACSSF","0000798",,,,,"50","025",,,,"967100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318,2318,60.9559,38.0274904748593,2318,2178,0,12,23,21,0,84,2318,2281,2161,0,12,23,21,0,64,37,17,0,0,0,0,0,20,2318,2281,37,0,5,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,23,0,0,0,5,0,0,0,0,10,0,0,0,0,0,8,0,0,0
"50025967200","14000US50025967200","Census Tract 9672, Windham County, Vermont","Census Tract 9672, Windham County, Vermont","vt","140","00","ACSSF","0000799",,,,,"50","025",,,,"967200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126,3126,23.61535,132.371504423959,3126,3008,13,3,22,0,6,74,3126,3079,2981,13,3,22,0,0,60,47,27,0,0,0,0,6,14,3126,3079,47,7,21,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,22,0,0,0,2,2,0,0,1,6,0,0,0,0,0,0,11,0,0
"50025967300","14000US50025967300","Census Tract 9673, Windham County, Vermont","Census Tract 9673, Windham County, Vermont","vt","140","00","ACSSF","0000800",,,,,"50","025",,,,"967300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596,1596,45.09803,35.3895693725222,1596,1511,27,0,3,0,36,19,1596,1596,1511,27,0,3,0,36,19,0,0,0,0,0,0,0,0,1596,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025967400","14000US50025967400","Census Tract 9674, Windham County, Vermont","Census Tract 9674, Windham County, Vermont","vt","140","00","ACSSF","0000801",,,,,"50","025",,,,"967400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,899,18.37282,48.9309850084247,899,871,0,0,0,0,0,28,899,899,871,0,0,0,0,0,28,0,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025967500","14000US50025967500","Census Tract 9675, Windham County, Vermont","Census Tract 9675, Windham County, Vermont","vt","140","00","ACSSF","0000802",,,,,"50","025",,,,"967500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,872,8.616932,101.196113649947,872,804,12,0,1,0,4,51,872,866,802,12,0,1,0,0,51,6,2,0,0,0,0,4,0,872,866,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"50025967600","14000US50025967600","Census Tract 9676, Windham County, Vermont","Census Tract 9676, Windham County, Vermont","vt","140","00","ACSSF","0000803",,,,,"50","025",,,,"967600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3148,3148,68.6736,45.8400332356752,3148,2959,30,0,0,0,27,132,3148,2994,2837,30,0,0,0,0,127,154,122,0,0,0,0,27,5,3148,2994,154,3,61,18,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,27,0,0,0,0,45,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025967700","14000US50025967700","Census Tract 9677, Windham County, Vermont","Census Tract 9677, Windham County, Vermont","vt","140","00","ACSSF","0000804",,,,,"50","025",,,,"967700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,2696,100.7525,26.7586413527785,2696,2622,24,0,10,5,10,25,2696,2624,2561,23,0,10,5,0,25,72,61,1,0,0,0,10,0,2696,2624,72,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,7,10,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
"50025967800","14000US50025967800","Census Tract 9678, Windham County, Vermont","Census Tract 9678, Windham County, Vermont","vt","140","00","ACSSF","0000805",,,,,"50","025",,,,"967800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819,1819,45.22512,40.2210110625995,1819,1811,0,2,0,0,0,6,1819,1805,1797,0,2,0,0,0,6,14,14,0,0,0,0,0,0,1819,1805,14,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025967900","14000US50025967900","Census Tract 9679, Windham County, Vermont","Census Tract 9679, Windham County, Vermont","vt","140","00","ACSSF","0000806",,,,,"50","025",,,,"967900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335,1335,37.87792,35.2448088562573,1335,1275,6,0,5,0,0,49,1335,1299,1263,6,0,5,0,0,25,36,12,0,0,0,0,0,24,1335,1299,36,0,22,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025968000","14000US50025968000","Census Tract 9680, Windham County, Vermont","Census Tract 9680, Windham County, Vermont","vt","140","00","ACSSF","0000807",,,,,"50","025",,,,"968000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257,2257,56.86258,39.6921839020104,2257,2155,0,0,21,0,0,81,2257,2257,2155,0,0,21,0,0,81,0,0,0,0,0,0,0,0,2257,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025968100","14000US50025968100","Census Tract 9681, Windham County, Vermont","Census Tract 9681, Windham County, Vermont","vt","140","00","ACSSF","0000808",,,,,"50","025",,,,"968100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,1237,33.84927,36.5443670009282,1237,1230,0,0,0,0,1,6,1237,1226,1226,0,0,0,0,0,0,11,4,0,0,0,0,1,6,1237,1226,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025968200","14000US50025968200","Census Tract 9682, Windham County, Vermont","Census Tract 9682, Windham County, Vermont","vt","140","00","ACSSF","0000809",,,,,"50","025",,,,"968200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888,1888,23.60494,79.9832524320576,1888,1822,13,0,6,29,3,15,1888,1861,1799,12,0,6,29,0,15,27,23,1,0,0,0,3,0,1888,1861,27,1,8,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
"50025968300","14000US50025968300","Census Tract 9683, Windham County, Vermont","Census Tract 9683, Windham County, Vermont","vt","140","00","ACSSF","0000810",,,,,"50","025",,,,"968300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933,1933,63.1843,30.5930436743336,1933,1920,7,0,4,0,2,0,1933,1926,1915,7,0,4,0,0,0,7,5,0,0,0,0,2,0,1933,1926,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"50025968400","14000US50025968400","Census Tract 9684, Windham County, Vermont","Census Tract 9684, Windham County, Vermont","vt","140","00","ACSSF","0000811",,,,,"50","025",,,,"968400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105,4105,183.0071,22.4308220733069,4105,3645,126,11,112,0,12,199,4105,3952,3621,104,11,112,0,0,104,153,24,22,0,0,0,12,95,4105,3952,153,0,117,0,0,5,0,5,0,0,0,0,0,19,12,0,0,7,0,0,0,0,0,0,12,12,0,0,0,112,10,0,0,40,0,0,0,0,5,57,0,0,0,0,0,0,0,0
"50025968500","14000US50025968500","Census Tract 9685, Windham County, Vermont","Census Tract 9685, Windham County, Vermont","vt","140","00","ACSSF","0000812",,,,,"50","025",,,,"968500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302,5302,1579.761,3.35620473917254,5302,4983,51,1,143,0,13,111,5302,5146,4880,51,1,143,0,0,71,156,103,0,0,0,0,13,40,5302,5146,156,0,100,0,0,0,0,0,0,0,0,0,0,56,0,0,0,17,0,0,39,0,0,0,0,0,0,0,0,143,14,0,0,0,0,0,14,0,0,82,0,23,0,0,0,0,10,0
"50025968600","14000US50025968600","Census Tract 9686, Windham County, Vermont","Census Tract 9686, Windham County, Vermont","vt","140","00","ACSSF","0000813",,,,,"50","025",,,,"968600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469,2469,408.7206,6.04080096123997,2469,2312,73,11,46,6,0,21,2469,2428,2286,59,11,46,6,0,20,41,26,14,0,0,0,0,1,2469,2428,41,20,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,0,0,0,26,0,0,0,0,20,0,0,0,0,0,0,0,0,0
"50025968700","14000US50025968700","Census Tract 9687, Windham County, Vermont","Census Tract 9687, Windham County, Vermont","vt","140","00","ACSSF","0000814",,,,,"50","025",,,,"968700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178,4178,70.4828,59.2768707808685,4178,4029,31,0,26,0,18,74,4178,4118,4001,31,0,26,0,18,42,60,28,0,0,0,0,0,32,4178,4118,60,0,47,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,26,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,3,4,0
"50027965000","14000US50027965000","Census Tract 9650, Windsor County, Vermont","Census Tract 9650, Windsor County, Vermont","vt","140","00","ACSSF","0000815",,,,,"50","027",,,,"965000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3400,76.47921,44.4565272117091,3400,3204,28,0,62,0,27,79,3400,3322,3126,28,0,62,0,27,79,78,78,0,0,0,0,0,0,3400,3322,78,0,29,0,0,0,0,0,0,0,0,0,0,23,13,0,0,10,0,0,0,0,0,0,26,0,0,0,26,62,22,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
